Record ID,ATD Device ID,Read Date,Intersection Name,Direction,Movement,Heavy Vehicle,Volume,Speed Average (Miles Per Hour),Speed StdDev,Seconds in Zone Average,Seconds in Zone StdDev,Month,Day,Year,Hour,Minute,Day of Week,Bin Duration (Seconds)
fc754ac05a82b27b65f75ffae903c530,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,False,26,17.923,9.911,31.054,37.497,10,9,"2,022",9,15,0,900
a4fe2a1a5dd789f566442d4097022dfa,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,True,3,30.333,25.007,36.967,61.868,10,9,"2,022",9,15,0,900
0ef7ad8463872d410a45b271f883cfbf,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,LEFT TURN,False,3,10.667,10.504,10.467,14.846,10,9,"2,022",9,15,0,900
b22159d856593fb7fe01f791d0bfad09,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,RIGHT TURN,False,6,10.833,6.047,7.45,5.61,10,9,"2,022",9,15,0,900
0f0c65998c182ee9cad4935dd7a0513f,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,THRU,False,14,10.071,9.794,25.564,37.562,10,9,"2,022",9,15,0,900
6e2a38278e05e97811d425909176e2c3,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,False,44,12.682,7.392,13.245,21.748,10,9,"2,022",9,15,0,900
07f46fa569af6484061350a48978017a,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,True,4,8.25,3.775,29.7,30.894,10,9,"2,022",9,15,0,900
2e5499031e33bfb20e135bd0bd4efc9f,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,False,21,8.286,3.73,8.3,12.03,10,9,"2,022",9,15,0,900
be56c3e8e55ddc02324fb71f88680b6c,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,True,2,7.5,2.121,14.15,18.738,10,9,"2,022",9,15,0,900
571a5ab44806471beb86a8b30e71e09f,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,False,51,16.059,9.386,17.404,25.159,10,9,"2,022",9,15,0,900
7d41df27143c617eeb5924bc0e6d2a18,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,True,2,52.5,28.991,0.05,0.071,10,9,"2,022",9,15,0,900
3bb7755dd0cf676b74310ae3ffac8065,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,RIGHT TURN,False,12,8.25,3.166,3.033,1.693,10,9,"2,022",9,15,0,900
dbe16a264ac5a02bbdbb578e87d5db5c,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,False,23,14.174,6.527,20.27,33.518,10,9,"2,022",9,15,0,900
f6a9a006cd179a275656094d48080a2d,"6,409",2022 Oct 09 09:15:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,True,2,9.0,4.243,34.25,48.437,10,9,"2,022",9,15,0,900
01000ca4217428413d647295467f46b9,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,False,26,15.808,7.605,29.915,37.623,10,9,"2,022",9,30,0,900
8cbb16d1c56f6877598b77879f32ec02,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,True,6,17.167,10.704,44.183,49.238,10,9,"2,022",9,30,0,900
855373bb591a52ba6ed771f1d4b48266,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,LEFT TURN,False,7,5.857,7.335,45.8,37.86,10,9,"2,022",9,30,0,900
d52a5b83b33de43196534a9ffef20036,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,LEFT TURN,True,1,8.0,0.0,1.3,0.0,10,9,"2,022",9,30,0,900
510c0d809bec98cf14fb2eadf15aa891,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,RIGHT TURN,False,9,8.111,3.951,4.844,4.796,10,9,"2,022",9,30,0,900
cd77e1c960bf622af7c5f6c09076ed2c,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,RIGHT TURN,True,1,7.0,0.0,2.0,0.0,10,9,"2,022",9,30,0,900
bf885d90ebd709ea73be37de436e8319,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,THRU,False,10,11.6,15.306,8.76,18.012,10,9,"2,022",9,30,0,900
e10699812ca6dcb90d7130f24240a0f2,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,False,44,12.091,6.448,9.057,19.784,10,9,"2,022",9,30,0,900
99c23d73f6c40c9e593badd8d82b2372,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,True,1,13.0,0.0,0.3,0.0,10,9,"2,022",9,30,0,900
0e0c646c76f47e36a8dfd80a3768b3fe,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,False,21,8.095,6.395,7.648,12.493,10,9,"2,022",9,30,0,900
57e22c77ad89f892aa780f10ac9fb17d,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,True,3,10.667,11.59,4.7,6.773,10,9,"2,022",9,30,0,900
2fa4e843abd978570f6b71927aa02629,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,False,68,20.544,12.994,8.765,21.874,10,9,"2,022",9,30,0,900
9afa43f9276eb77cf648f0e55c27f5d7,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,True,1,18.0,0.0,9.8,0.0,10,9,"2,022",9,30,0,900
8d32a603caad343e3f065abbc7b6658a,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,RIGHT TURN,False,10,11.1,6.367,3.54,1.718,10,9,"2,022",9,30,0,900
66a68ba40543abfda9a39d77a45cd762,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,RIGHT TURN,True,2,5.0,5.657,2.05,1.768,10,9,"2,022",9,30,0,900
d15d3401dd1e86bfbdacf729948a4f0c,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,False,34,13.941,7.655,19.265,29.812,10,9,"2,022",9,30,0,900
2a3e8b10b9956d4c87a8fff58c998212,"6,409",2022 Oct 09 09:30:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,True,2,9.0,4.243,34.0,42.851,10,9,"2,022",9,30,0,900
d48897208922541e5b10e22859b11d56,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,False,31,21.548,8.115,24.526,38.694,10,9,"2,022",9,45,0,900
bc1e110a078ef1380a22868973df49c7,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,True,13,18.0,8.155,39.969,44.744,10,9,"2,022",9,45,0,900
695f8b52fe4ab36b5ad5c4a498bc87bd,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,LEFT TURN,False,12,5.75,6.398,41.5,35.251,10,9,"2,022",9,45,0,900
20c9b403206070c2d8f728b7c26573cd,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,RIGHT TURN,False,8,8.0,3.207,5.275,4.557,10,9,"2,022",9,45,0,900
65a4d6da785f534573529e447af81b4d,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,RIGHT TURN,True,3,9.667,2.082,5.367,5.397,10,9,"2,022",9,45,0,900
8fb40be26ba55385e61f1a2c8f68e894,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,THRU,False,21,17.19,17.662,11.233,22.249,10,9,"2,022",9,45,0,900
81da7288254aedc479c4578da19ae7b5,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,THRU,True,2,15.5,0.707,0.55,0.354,10,9,"2,022",9,45,0,900
f8cd3fa0bcd96c81e26862b06a148a29,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,False,64,13.656,8.21,8.194,19.641,10,9,"2,022",9,45,0,900
018b8a3e919b4752dfc2d27379b47500,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,True,4,13.75,2.217,0.775,1.289,10,9,"2,022",9,45,0,900
78d9c39e8f8c77fe4964e8e9bffb7deb,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,False,29,9.103,6.543,10.607,17.488,10,9,"2,022",9,45,0,900
b870d5e3c5b5c1b84619811e6cb0a46a,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,True,3,12.333,3.512,4.533,7.42,10,9,"2,022",9,45,0,900
cf0b4867bc3a9bea5e7ee182e6adc944,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,False,78,21.782,16.564,7.903,17.909,10,9,"2,022",9,45,0,900
d295d6d953b56813b90226b70ae0c7bb,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,True,7,26.429,15.458,6.786,7.058,10,9,"2,022",9,45,0,900
19bfc2ef7c21bef3c94f08054eb51586,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,RIGHT TURN,False,15,8.4,3.334,6.253,16.489,10,9,"2,022",9,45,0,900
c39835d6136a13cad1ae12eab9c54cf8,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,RIGHT TURN,True,4,6.25,3.304,2.975,1.903,10,9,"2,022",9,45,0,900
fa8217a40832671ff7b5909577546552,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,False,46,14.413,6.043,25.254,36.633,10,9,"2,022",9,45,0,900
fec1655428e7094978862ccc51c25324,"6,409",2022 Oct 09 09:45:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,True,5,12.0,3.606,1.74,2.62,10,9,"2,022",9,45,0,900
2eaef4eac808e322f12a934acc2271e6,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,RIGHT TURN,False,1,28.0,0.0,0.1,0.0,10,9,"2,022",10,0,0,900
947a1dd0e84a03549f58ad72b0919838,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,RIGHT TURN,True,1,24.0,0.0,1.9,0.0,10,9,"2,022",10,0,0,900
10fef6f63b75e4fd95a0835a99ecb258,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,False,28,17.464,9.228,32.929,41.535,10,9,"2,022",10,0,0,900
2ebcda42f5dccb5ed9554c4607f7799e,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,True,15,22.733,10.187,26.74,34.683,10,9,"2,022",10,0,0,900
c39563528054cb7f135de4abc2f95de7,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,LEFT TURN,False,8,7.0,7.387,46.375,43.786,10,9,"2,022",10,0,0,900
8265c56b8ef403385569366d5a6c6b90,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,RIGHT TURN,False,15,11.667,4.451,5.293,7.523,10,9,"2,022",10,0,0,900
cd686cd2cb91b446bd5501af3cc69304,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,THRU,False,14,16.857,16.576,14.357,29.259,10,9,"2,022",10,0,0,900
5325a64f399d5bb5ae911cdb15358414,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,THRU,True,3,6.667,9.866,60.133,52.174,10,9,"2,022",10,0,0,900
e0d37ee590d977b0e09f4e35e27c83a8,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,False,81,14.605,10.765,12.81,25.693,10,9,"2,022",10,0,0,900
dd4c301a9775ac0e1c67c726267f8cc1,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,True,7,20.0,21.119,18.986,32.091,10,9,"2,022",10,0,0,900
9b0d26c77bcb42872bc9293ef2af91e5,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,False,17,9.529,4.125,15.706,20.682,10,9,"2,022",10,0,0,900
a98e1924f4abc8dcc32454587fcd0888,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,True,2,8.5,3.536,2.5,3.394,10,9,"2,022",10,0,0,900
419d1e347de99f5c8f5ae80c5409a528,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,False,67,21.254,13.267,5.704,14.462,10,9,"2,022",10,0,0,900
95a2ea52a349c1d7a33c9b145d3a80e2,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,True,2,35.0,38.184,33.05,46.457,10,9,"2,022",10,0,0,900
dc6ee3f804f47ae9c8c816cab31c4661,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,RIGHT TURN,False,14,5.786,2.636,4.093,1.456,10,9,"2,022",10,0,0,900
8ee047128ef0bf92a7de360590f3edc6,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,RIGHT TURN,True,1,11.0,0.0,0.2,0.0,10,9,"2,022",10,0,0,900
b2f27c4f9e810fda338b20bc79a3e385,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,False,27,14.111,5.632,25.93,37.993,10,9,"2,022",10,0,0,900
c89ea27d6b931e62538faffed3199dd8,"6,409",2022 Oct 09 10:00:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,True,8,14.75,6.563,23.287,39.676,10,9,"2,022",10,0,0,900
a8e2cf2906d0bf807d40bb47b24a1882,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,RIGHT TURN,False,1,31.0,0.0,1.3,0.0,10,9,"2,022",10,15,0,900
dc7739fdda1b62e2c677c6d5757d183f,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,False,31,21.226,13.084,36.045,41.922,10,9,"2,022",10,15,0,900
346ecec3108d292d8da0a776d8e77bf9,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,True,11,16.909,7.382,34.673,36.011,10,9,"2,022",10,15,0,900
fbdd696deadbe595272c1f8362da575e,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,LEFT TURN,False,20,10.4,6.369,20.885,29.88,10,9,"2,022",10,15,0,900
12b4cfd6a3d531b5bd24927db248296f,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,LEFT TURN,True,1,5.0,0.0,1.1,0.0,10,9,"2,022",10,15,0,900
c9803d19a3cd9d71918d61a524b125f4,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,RIGHT TURN,False,18,8.111,6.154,5.2,4.24,10,9,"2,022",10,15,0,900
04c00fde6e40c41b243e5f37ade99ec9,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,RIGHT TURN,True,1,6.0,0.0,0.2,0.0,10,9,"2,022",10,15,0,900
9e22b1f70c0530140137fe95d3c15f66,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,THRU,False,19,8.632,6.273,15.911,27.847,10,9,"2,022",10,15,0,900
c748dc654bfb44e0359e625a45ef3096,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,THRU,True,3,7.667,2.082,33.767,56.321,10,9,"2,022",10,15,0,900
8a2a21c718f36909ab7b919cc3fac922,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,False,61,15.033,9.988,5.775,15.96,10,9,"2,022",10,15,0,900
4974d53a6080b22f2a14fea7a674e7ea,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,True,2,15.0,7.071,20.75,28.779,10,9,"2,022",10,15,0,900
e9e92eae08fbb0da933461863be6e41e,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,False,38,9.237,3.983,9.787,14.425,10,9,"2,022",10,15,0,900
f87b91a18d8088fe93747e5d77ffa16a,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,True,5,9.4,2.702,6.98,10.148,10,9,"2,022",10,15,0,900
3b797b32deb9f54037d86c407ead43f9,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,False,94,21.819,10.934,10.12,21.359,10,9,"2,022",10,15,0,900
7bcdf1a893eb11df71a63816784768b0,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,True,15,22.333,19.463,17.553,29.173,10,9,"2,022",10,15,0,900
6cf4037575086d86008645deaaa8cad2,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,RIGHT TURN,False,20,8.05,4.11,3.75,4.25,10,9,"2,022",10,15,0,900
6f9f12ef2c592e1d86a0340bc318ede8,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,RIGHT TURN,True,2,8.0,2.828,1.25,0.212,10,9,"2,022",10,15,0,900
649139239ab2948f243c9c04fba2d081,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,False,36,13.639,8.774,28.981,39.144,10,9,"2,022",10,15,0,900
8588fb0dc5c05e99b09fc1da3a153667,"6,409",2022 Oct 09 10:15:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,True,3,12.667,2.082,51.033,40.749,10,9,"2,022",10,15,0,900
44ebf8100229dd70ba0377fc5f95c683,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,RIGHT TURN,False,1,25.0,0.0,1.9,0.0,10,9,"2,022",10,30,0,900
14d424a39dceeb074fec3ac9cf653ce7,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,False,38,19.816,9.004,35.989,44.495,10,9,"2,022",10,30,0,900
66d6738014d10b9bcd6b621714866ed0,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,True,9,19.111,9.453,24.922,41.061,10,9,"2,022",10,30,0,900
7edb6dc4341bc3884a26f590a682cc84,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,LEFT TURN,False,10,9.6,8.553,34.62,37.146,10,9,"2,022",10,30,0,900
fba0797c8d21b445df68dab9c666375d,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,LEFT TURN,True,1,21.0,0.0,2.2,0.0,10,9,"2,022",10,30,0,900
7173fcf1fb4c4ea64cde6faa97b525dd,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,RIGHT TURN,False,16,7.688,4.012,5.738,4.901,10,9,"2,022",10,30,0,900
dd9cdf90f6271c84fb3406c41f484687,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,RIGHT TURN,True,1,13.0,0.0,3.0,0.0,10,9,"2,022",10,30,0,900
7e2c91362a706ad2932b201ae016c04a,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,THRU,False,16,11.688,8.396,9.85,26.312,10,9,"2,022",10,30,0,900
d3eed35377e881c59c776692c4559af4,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,False,71,12.901,6.199,5.449,14.881,10,9,"2,022",10,30,0,900
fe5b4e3cee1b7c0bb30c9b0885813747,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,True,4,15.25,4.031,4.2,6.572,10,9,"2,022",10,30,0,900
cf93b1aa2458e43f681395ceb6308ead,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,False,24,7.875,5.788,8.487,13.771,10,9,"2,022",10,30,0,900
bc158b178a441d8361aa403f2c5392dd,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,True,4,21.25,27.195,6.125,10.542,10,9,"2,022",10,30,0,900
2d6f612c5835a1ceeab7d298ec3f5520,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,False,96,21.177,12.307,12.579,22.973,10,9,"2,022",10,30,0,900
849a32c745b85a2dd667dc0b58ba3c2e,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,True,3,11.333,1.155,26.8,38.886,10,9,"2,022",10,30,0,900
b5352517f2dbeeff4f50923f5afaac87,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,RIGHT TURN,False,15,9.2,4.021,3.047,1.607,10,9,"2,022",10,30,0,900
80c02021dde1af2bfc7edca251024c01,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,RIGHT TURN,True,7,9.286,3.546,3.471,1.579,10,9,"2,022",10,30,0,900
a036f0ee8da6ee43da7f2de4a303c9ea,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,False,26,14.192,6.705,31.004,39.658,10,9,"2,022",10,30,0,900
48718d40a87c5b44e00694aaa3659856,"6,409",2022 Oct 09 10:30:00 AM,STECK AVE / MOPAC EXPY SVRD,WESTBOUND,THRU,True,2,18.5,13.435,2.95,0.495,10,9,"2,022",10,30,0,900
3a76955149c5a5d38f844c2886cf64f8,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,RIGHT TURN,False,3,20.667,3.786,2.167,0.681,10,9,"2,022",10,45,0,900
5b72bc418d0be181f5e3a4bcaedac372,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,RIGHT TURN,True,1,25.0,0.0,1.6,0.0,10,9,"2,022",10,45,0,900
5224b2683754590943f9a14789937984,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,False,51,19.627,12.66,32.776,41.217,10,9,"2,022",10,45,0,900
f732cd11e6a4149f86c8ac49c3729b39,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,EASTBOUND,THRU,True,6,13.833,6.765,51.983,48.576,10,9,"2,022",10,45,0,900
03d46a40ca29a8328e9dac188bfa40ec,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,LEFT TURN,False,6,17.667,19.623,14.25,21.77,10,9,"2,022",10,45,0,900
bb4e03a0ffeabcfb535b482e1b3316bf,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,RIGHT TURN,False,18,7.889,5.529,4.95,4.5,10,9,"2,022",10,45,0,900
dbdc92b29ac5959936afb2a6c80dacc9,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,THRU,False,26,13.885,10.749,14.281,28.142,10,9,"2,022",10,45,0,900
d6b60e8b5dbe940a2e25c190fd2fb431,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,NORTHBOUND,THRU,True,2,14.0,0.0,1.4,1.98,10,9,"2,022",10,45,0,900
e5be995600919230639da902ec153fa3,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,False,106,13.604,6.647,10.144,21.305,10,9,"2,022",10,45,0,900
855669323cbbf566e48f60c0a652060b,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,LEFT TURN,True,7,12.571,3.645,10.529,23.781,10,9,"2,022",10,45,0,900
d120a959e58b88b1cb78d2d4fb453f6b,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,False,24,7.958,3.793,7.633,15.626,10,9,"2,022",10,45,0,900
8c6d12cc030a46a4de0c8218dd25f53f,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,RIGHT TURN,True,5,6.6,3.05,18.8,35.445,10,9,"2,022",10,45,0,900
d89672f35933434562c8de8f93355263,"6,409",2022 Oct 09 10:45:00 AM,STECK AVE / MOPAC EXPY SVRD,SOUTHBOUND,THRU,False,89,20.652,12.1,14.664,24.763,10,9,"2,022",10,45,0,900
